ticket_id,account_id,created_at,resolved_at,priority,category,status,satisfaction_score
TKT-00741,ACC-0081,2023-11-14T09:10:45,2023-11-15T23:28:27.307679,p4,performance,resolved,4.6
TKT-00742,ACC-0081,2023-11-02T23:13:44,2023-11-06T01:26:51.755088,p3,onboarding,resolved,4.3
TKT-00743,ACC-0081,2024-09-16T14:20:45,2024-09-18T08:07:05.345539,p3,feature_request,resolved,4.0
TKT-00744,ACC-0081,2024-02-04T16:31:58,2024-02-06T01:03:39.071176,p3,bug,resolved,4.0
TKT-00745,ACC-0081,2023-12-07T12:51:43,2023-12-09T03:22:29.071995,p4,feature_request,resolved,3.8
TKT-00746,ACC-0081,2023-10-18T09:10:32,2023-10-19T12:11:43.035201,p3,how_to,resolved,4.4
TKT-00747,ACC-0082,2024-11-16T17:30:13,2024-11-18T08:48:45.381164,p3,performance,resolved,3.8
TKT-00748,ACC-0082,2024-03-15T00:17:18,2024-03-16T14:55:04.660382,p4,performance,resolved,2.6
TKT-00749,ACC-0082,2024-04-25T04:29:42,2024-05-08T12:56:57.475804,p4,bug,resolved,4.6
TKT-00750,ACC-0082,2024-03-10T18:30:29,2024-03-14T02:11:53.144455,p4,how_to,resolved,2.6
TKT-00751,ACC-0083,2024-03-17T06:07:12,2024-03-18T22:01:28.542184,p3,onboarding,resolved,4.9
TKT-00752,ACC-0083,2023-12-14T19:21:59,2023-12-20T04:11:48.224266,p3,feature_request,resolved,3.5
TKT-00753,ACC-0083,2024-09-12T09:00:50,2024-09-12T15:46:53.560694,p2,billing,resolved,3.3
TKT-00754,ACC-0083,2024-02-19T11:32:15,2024-02-21T21:56:57.170100,p4,feature_request,resolved,4.8
TKT-00755,ACC-0083,2023-06-25T06:10:50,2023-06-29T20:18:44.217871,p3,bug,resolved,3.1
TKT-00756,ACC-0084,2024-04-04T16:05:32,2024-04-04T20:45:56.727388,p2,bug,resolved,3.6
TKT-00757,ACC-0084,2024-05-10T01:24:16,2024-05-13T19:59:09.136680,p4,bug,resolved,3.6
TKT-00758,ACC-0084,2024-02-17T08:23:39,2024-02-20T03:15:24.720473,p4,bug,resolved,4.6
TKT-00759,ACC-0084,2024-03-17T05:28:30,2024-03-18T11:19:00.758313,p3,performance,resolved,4.7
TKT-00760,ACC-0085,2024-09-07T02:37:36,2024-09-07T09:35:50.922190,p2,billing,resolved,2.1
TKT-00761,ACC-0085,2024-01-01T23:16:24,2024-01-10T18:28:55.392948,p4,how_to,resolved,3.1
TKT-00762,ACC-0085,2024-03-23T14:56:42,2024-03-23T18:15:47.117489,p1,bug,resolved,3.9
TKT-00763,ACC-0085,2023-05-08T06:34:35,2023-05-08T22:40:18.489360,p3,how_to,resolved,2.9
TKT-00764,ACC-0085,2024-09-10T04:12:29,2024-09-10T16:41:53.909050,p3,bug,resolved,1.3
TKT-00765,ACC-0085,2023-03-30T08:48:27,,p3,feature_request,escalated,
TKT-00766,ACC-0085,2024-02-13T21:52:05,2024-02-15T07:02:11.516246,p3,bug,resolved,2.3
TKT-00767,ACC-0085,2024-01-23T04:27:20,2024-01-26T05:04:48.716012,p4,billing,resolved,2.2
TKT-00768,ACC-0085,2024-10-05T07:17:19,2024-10-06T20:06:39.222583,p3,bug,resolved,3.9
TKT-00769,ACC-0085,2023-11-17T04:53:44,2023-11-20T05:26:24.733177,p4,billing,resolved,1.9
TKT-00770,ACC-0085,2024-03-13T15:26:56,,p3,bug,escalated,
TKT-00771,ACC-0085,2024-05-15T02:44:12,2024-05-20T05:55:33.871217,p3,bug,resolved,2.3
TKT-00772,ACC-0085,2023-05-04T16:54:50,2023-05-05T07:16:33.193967,p3,bug,resolved,3.1
TKT-00773,ACC-0085,2024-01-26T01:59:30,2024-01-27T16:10:04.347341,p3,how_to,resolved,2.1
TKT-00774,ACC-0085,2024-03-06T08:14:02,2024-03-07T16:56:09.184716,p2,bug,resolved,3.2
TKT-00775,ACC-0085,2023-07-31T01:59:12,2023-07-31T19:08:12.941192,p3,bug,resolved,1.7
TKT-00776,ACC-0085,2024-05-31T18:25:21,2024-06-02T07:57:06.039434,p3,bug,resolved,1.1
TKT-00777,ACC-0085,2023-03-14T16:22:58,2023-03-14T18:14:19.183252,p1,billing,resolved,2.5
TKT-00778,ACC-0085,2024-08-26T20:47:31,2024-08-27T20:59:53.085415,p4,feature_request,resolved,3.7
TKT-00779,ACC-0085,2024-10-09T08:24:33,2024-10-11T12:35:00.992110,p4,bug,resolved,1.4
TKT-00780,ACC-0085,2025-01-14T20:21:33,2025-01-16T12:26:54.041174,p3,bug,resolved,2.5
TKT-00781,ACC-0085,2024-12-13T09:41:43,2024-12-13T16:55:36.380522,p2,feature_request,resolved,1.5
TKT-00782,ACC-0085,2024-07-04T18:50:36,2024-07-07T00:48:42.393356,p4,bug,resolved,1.3
TKT-00783,ACC-0085,2024-03-20T00:33:18,2024-03-20T09:31:12.970958,p2,bug,resolved,2.8
TKT-00784,ACC-0085,2023-10-01T06:47:48,2023-10-05T20:33:48.513570,p3,onboarding,resolved,3.9
TKT-00785,ACC-0086,2024-01-25T18:31:53,2024-01-27T10:31:08.698374,p3,feature_request,resolved,3.4
TKT-00786,ACC-0086,2024-06-17T16:44:22,2024-06-19T07:06:34.410707,p4,onboarding,resolved,3.7
TKT-00787,ACC-0086,2023-02-28T04:41:24,2023-03-06T00:31:02.947309,p3,performance,resolved,3.0
TKT-00788,ACC-0086,2023-03-23T05:52:03,2023-03-27T05:24:04.861230,p3,feature_request,resolved,4.7
TKT-00789,ACC-0086,2024-02-11T00:52:11,2024-02-11T16:32:31.958470,p3,bug,resolved,4.1
TKT-00790,ACC-0086,2024-11-23T02:47:22,2024-11-23T21:50:27.224881,p2,how_to,resolved,3.3
TKT-00791,ACC-0086,2023-12-12T22:41:17,2023-12-14T16:02:54.301611,p4,how_to,resolved,3.7
TKT-00792,ACC-0086,2024-01-01T02:18:58,2024-01-01T20:55:58.105268,p3,how_to,resolved,2.9
TKT-00793,ACC-0086,2024-07-20T21:47:03,2024-07-21T23:13:32.092360,p3,feature_request,resolved,4.5
TKT-00794,ACC-0086,2023-04-28T20:33:15,2023-05-05T04:27:43.390887,p4,how_to,resolved,4.4
TKT-00795,ACC-0086,2024-02-19T19:16:25,2024-02-20T03:20:22.167651,p1,billing,resolved,3.6
TKT-00796,ACC-0086,2024-08-10T08:07:22,2024-08-10T18:37:34.562833,p2,feature_request,resolved,3.8
TKT-00797,ACC-0086,2025-01-10T14:03:09,2025-01-10T23:15:02.624605,p2,how_to,resolved,3.9
TKT-00798,ACC-0086,2024-01-14T12:36:04,2024-01-18T07:54:49.014598,p4,onboarding,resolved,4.8
TKT-00799,ACC-0086,2023-04-02T01:57:58,2023-04-02T20:21:43.875971,p2,how_to,resolved,4.9
TKT-00800,ACC-0086,2025-01-02T11:32:51,2025-01-05T13:58:22.068910,p4,feature_request,resolved,5.0
TKT-00801,ACC-0086,2023-04-07T18:02:37,2023-04-10T06:32:29.712229,p4,billing,resolved,3.1
TKT-00802,ACC-0086,2023-10-12T04:35:58,2023-10-12T07:11:08.964940,p1,bug,resolved,4.4
TKT-00803,ACC-0086,2024-05-21T11:29:09,2024-05-23T03:22:29.388575,p3,billing,resolved,4.9
TKT-00804,ACC-0086,2023-05-30T05:08:34,2023-05-30T15:14:05.988729,p3,how_to,resolved,2.8
TKT-00805,ACC-0087,2024-06-03T12:12:10,2024-06-03T17:07:51.208753,p2,billing,resolved,4.2
TKT-00806,ACC-0087,2024-06-27T00:11:27,2024-06-27T03:55:22.502364,p1,bug,resolved,4.5
TKT-00807,ACC-0087,2024-08-23T19:20:05,2024-08-29T17:24:38.130078,p3,billing,resolved,3.9
TKT-00808,ACC-0087,2025-01-06T11:03:38,2025-01-07T19:59:51.295735,p3,performance,resolved,4.7
TKT-00809,ACC-0087,2025-01-09T20:42:09,2025-01-10T03:49:23.524810,p2,feature_request,resolved,3.1
TKT-00810,ACC-0087,2024-12-22T07:59:39,2024-12-24T03:44:50.020572,p3,onboarding,resolved,4.4
TKT-00811,ACC-0087,2024-12-07T23:03:08,2024-12-13T22:01:47.982911,p3,how_to,resolved,3.3
TKT-00812,ACC-0088,2024-11-05T06:56:52,2024-11-06T11:57:12.754715,p3,billing,resolved,4.5
TKT-00813,ACC-0088,2024-11-26T22:17:10,2024-11-30T10:41:18.116745,p3,onboarding,resolved,2.8
TKT-00814,ACC-0088,2025-01-24T01:08:53,2025-01-24T04:25:02.480977,p2,feature_request,resolved,4.8
TKT-00815,ACC-0088,2024-10-24T12:38:46,2024-10-26T00:53:57.166176,p3,how_to,resolved,4.9
TKT-00816,ACC-0088,2024-12-25T04:56:03,2024-12-25T07:36:57.973749,p1,how_to,resolved,3.8
TKT-00817,ACC-0088,2025-01-14T08:04:39,2025-01-16T05:10:45.294827,p3,bug,resolved,2.8
TKT-00818,ACC-0088,2024-12-16T01:44:54,2024-12-16T04:50:51.080690,p2,how_to,resolved,3.1
TKT-00819,ACC-0088,2024-08-09T12:24:36,2024-08-11T01:55:59.736838,p4,billing,resolved,3.6
TKT-00820,ACC-0088,2024-08-15T10:24:59,2024-08-19T13:57:26.528148,p4,billing,resolved,2.5
TKT-00821,ACC-0089,2025-01-18T13:35:30,2025-01-25T00:44:39.763718,p4,billing,resolved,3.2
TKT-00822,ACC-0090,2024-12-05T18:58:58,2024-12-07T11:55:23.003916,p3,billing,resolved,4.8
TKT-00823,ACC-0090,2025-01-20T15:15:07,2025-01-24T18:51:03.368911,p4,feature_request,resolved,3.2
TKT-00824,ACC-0091,2025-01-21T12:42:15,2025-01-23T09:13:04.836391,p3,bug,resolved,4.9
TKT-00825,ACC-0092,2024-09-04T12:09:36,2024-09-06T04:00:18.137029,p4,billing,resolved,2.6
TKT-00826,ACC-0092,2024-11-27T00:32:32,2024-11-27T19:32:44.741214,p3,bug,resolved,4.0
TKT-00827,ACC-0093,2024-11-23T16:23:54,2024-11-26T03:45:35.038476,p4,billing,resolved,3.4
TKT-00828,ACC-0094,2023-10-25T11:25:44,2023-10-25T20:32:18.734829,p2,bug,resolved,4.3
TKT-00829,ACC-0094,2024-03-17T10:02:38,,p3,bug,escalated,
TKT-00830,ACC-0094,2024-01-19T06:08:35,2024-01-20T01:41:48.464701,p3,onboarding,resolved,3.3
TKT-00831,ACC-0094,2024-04-17T05:49:56,2024-04-17T09:38:25.305523,p2,billing,resolved,2.6
TKT-00832,ACC-0094,2024-03-05T16:52:09,2024-03-05T17:48:13.516416,p1,bug,resolved,3.4
TKT-00833,ACC-0094,2024-03-19T02:36:32,,p3,feature_request,escalated,
TKT-00834,ACC-0094,2024-11-17T16:57:46,2024-11-18T21:08:52.531319,p4,how_to,resolved,3.1
TKT-00835,ACC-0094,2023-07-13T20:31:42,2023-07-15T02:25:21.668074,p3,performance,resolved,3.1
TKT-00836,ACC-0094,2023-12-29T18:19:24,2023-12-29T20:05:34.588184,p1,how_to,resolved,3.3
TKT-00837,ACC-0094,2024-03-27T11:27:27,2024-03-28T22:07:03.477502,p3,how_to,resolved,3.9
TKT-00838,ACC-0094,2023-12-29T17:51:41,2023-12-30T02:00:28.552030,p1,how_to,resolved,3.4
TKT-00839,ACC-0094,2024-09-28T14:30:33,2024-09-29T07:41:39.807929,p3,performance,resolved,4.2
TKT-00840,ACC-0095,2024-12-09T17:56:10,2024-12-11T08:58:31.130262,p3,performance,resolved,2.8
TKT-00841,ACC-0095,2024-12-21T08:11:04,2024-12-23T18:11:58.857000,p4,billing,resolved,4.7
TKT-00842,ACC-0096,2024-01-12T13:23:44,2024-01-14T22:45:28.726353,p4,bug,resolved,1.8
TKT-00843,ACC-0096,2024-09-18T08:59:39,2024-09-19T13:23:45.469398,p3,onboarding,resolved,1.0
TKT-00844,ACC-0096,2023-11-07T03:27:20,,p3,how_to,escalated,
TKT-00845,ACC-0096,2023-11-25T20:33:11,2023-11-26T13:13:26.624404,p3,onboarding,resolved,3.3
TKT-00846,ACC-0096,2023-11-21T07:18:25,2023-11-21T21:00:16.406300,p3,how_to,resolved,2.9
TKT-00847,ACC-0096,2023-11-27T09:56:06,2023-12-01T10:31:11.040102,p4,bug,resolved,4.0
TKT-00848,ACC-0096,2024-08-16T10:45:42,2024-08-30T01:05:25.910497,p4,bug,resolved,2.0
TKT-00849,ACC-0096,2023-11-30T00:05:29,2023-11-30T10:42:10.431454,p3,bug,resolved,1.8
TKT-00850,ACC-0096,2024-07-01T10:38:27,2024-07-05T00:19:35.287147,p4,performance,resolved,1.5
TKT-00851,ACC-0096,2023-12-26T01:31:40,2024-01-03T18:30:54.117691,p4,feature_request,resolved,4.0
TKT-00852,ACC-0096,2024-11-21T03:30:08,,p3,feature_request,escalated,
TKT-00853,ACC-0096,2023-11-01T14:07:35,2023-11-02T19:22:28.226166,p4,how_to,resolved,3.7
TKT-00854,ACC-0096,2024-12-14T12:30:05,2024-12-19T03:23:43.362925,p4,bug,resolved,3.4
TKT-00855,ACC-0096,2024-11-25T04:43:46,2024-12-04T20:25:22.433594,p4,bug,resolved,3.2
TKT-00856,ACC-0096,2024-11-25T06:32:13,2024-11-29T08:25:00.555019,p3,how_to,resolved,3.4
TKT-00857,ACC-0096,2024-05-29T01:02:47,2024-05-30T16:40:45.430022,p3,how_to,resolved,2.7
TKT-00858,ACC-0096,2023-12-19T22:33:22,2023-12-20T04:54:05.112316,p2,how_to,resolved,2.1
TKT-00859,ACC-0097,2024-12-09T18:30:25,2024-12-10T19:53:33.080939,p4,how_to,resolved,2.6
TKT-00860,ACC-0097,2024-11-28T15:53:11,2024-11-30T20:29:59.613786,p4,how_to,resolved,3.9
TKT-00861,ACC-0098,2024-08-22T18:50:46,2024-08-23T14:00:02.669183,p3,feature_request,resolved,3.4
TKT-00862,ACC-0098,2024-10-27T18:18:43,2024-10-29T04:02:27.136397,p3,billing,resolved,3.3
TKT-00863,ACC-0098,2024-02-16T12:06:51,2024-02-20T06:26:37.860607,p4,feature_request,resolved,1.8
TKT-00864,ACC-0098,2025-01-27T06:24:37,2025-01-27T22:22:44.224406,p3,how_to,resolved,2.6
TKT-00865,ACC-0098,2024-10-05T01:32:43,2024-10-05T09:28:53.545775,p2,bug,resolved,1.3
TKT-00866,ACC-0098,2023-05-03T23:01:27,2023-05-05T04:26:01.589439,p3,how_to,resolved,3.9
TKT-00867,ACC-0098,2023-11-03T09:48:02,2023-11-06T06:28:05.822158,p4,how_to,resolved,3.7
TKT-00868,ACC-0098,2024-07-03T08:27:19,2024-07-05T04:44:05.333811,p3,performance,resolved,1.9
TKT-00869,ACC-0098,2023-11-22T16:28:10,2023-11-23T08:52:05.632215,p3,onboarding,resolved,3.1
TKT-00870,ACC-0098,2023-12-23T03:09:36,2023-12-23T17:37:57.696173,p3,bug,resolved,1.2
TKT-00871,ACC-0098,2023-06-13T11:15:16,2023-06-14T04:44:49.490550,p3,performance,resolved,3.8
TKT-00872,ACC-0098,2024-06-15T21:10:55,2024-06-18T07:30:17.276059,p4,bug,resolved,2.2
TKT-00873,ACC-0098,2024-04-22T02:51:19,2024-04-26T09:21:22.610206,p4,bug,resolved,2.9
TKT-00874,ACC-0098,2023-09-06T05:44:19,2023-09-07T19:35:55.674442,p4,how_to,resolved,1.2
TKT-00875,ACC-0098,2023-07-23T04:22:46,2023-08-04T23:31:49.717442,p4,performance,resolved,2.6
TKT-00876,ACC-0098,2024-08-16T02:27:07,2024-08-20T09:10:48.582079,p3,bug,resolved,2.9
TKT-00877,ACC-0098,2024-04-02T12:39:42,2024-04-02T15:08:30.757213,p2,feature_request,resolved,3.0
TKT-00878,ACC-0098,2023-09-15T04:13:38,2023-09-15T07:01:44.866074,p2,performance,resolved,1.0
TKT-00879,ACC-0098,2025-01-11T02:20:52,2025-01-11T21:19:49.274045,p3,feature_request,resolved,1.1
TKT-00880,ACC-0098,2023-06-17T01:20:12,2023-06-18T13:19:50.745472,p3,billing,resolved,1.8
TKT-00881,ACC-0098,2023-12-21T22:35:52,2023-12-25T04:14:44.714496,p4,bug,resolved,1.9
TKT-00882,ACC-0098,2025-01-09T14:54:09,2025-01-10T13:31:02.368006,p3,bug,resolved,3.3
TKT-00883,ACC-0098,2024-05-30T01:32:24,2024-06-01T17:01:24.861966,p4,bug,resolved,2.5
TKT-00884,ACC-0098,2024-01-04T11:50:04,2024-01-04T16:44:43.369944,p2,how_to,resolved,3.4
TKT-00885,ACC-0099,2023-09-19T05:37:02,2023-09-20T16:52:17.289626,p4,bug,resolved,4.3
TKT-00886,ACC-0099,2024-01-24T08:53:16,2024-01-25T06:03:36.281878,p3,feature_request,resolved,2.9
TKT-00887,ACC-0099,2024-09-09T21:59:59,2024-09-11T18:30:52.779150,p3,onboarding,resolved,3.5
TKT-00888,ACC-0099,2023-12-14T15:54:39,2023-12-16T05:05:29.952088,p3,how_to,resolved,3.3
TKT-00889,ACC-0099,2024-05-20T07:14:06,2024-05-21T06:22:32.123618,p3,feature_request,resolved,3.6
TKT-00890,ACC-0099,2024-08-30T17:09:30,2024-09-03T02:34:01.759310,p4,feature_request,resolved,3.4
TKT-00891,ACC-0099,2024-10-16T21:46:18,2024-10-17T22:44:53.421577,p4,billing,resolved,4.8
TKT-00892,ACC-0100,2025-01-17T13:50:05,2025-01-18T08:52:28.755291,p3,how_to,resolved,3.3
TKT-00893,ACC-0100,2024-12-04T10:22:52,2024-12-05T18:05:14.009207,p3,billing,resolved,4.0
TKT-00894,ACC-0100,2023-10-19T09:24:24,2023-10-19T20:25:02.555401,p2,bug,resolved,2.9
TKT-00895,ACC-0100,2025-01-14T00:29:16,2025-01-15T12:45:01.819154,p4,bug,resolved,4.8
TKT-00896,ACC-0100,2024-04-23T17:35:13,,p4,feature_request,open,
TKT-00897,ACC-0100,2023-10-21T11:43:35,2023-10-22T20:45:04.114709,p3,performance,resolved,2.6
TKT-00898,ACC-0100,2024-02-16T03:11:57,2024-02-18T23:48:54.820957,p4,onboarding,resolved,4.0
TKT-00899,ACC-0100,2024-04-28T06:07:45,2024-05-01T08:09:09.319251,p4,how_to,resolved,2.5
TKT-00900,ACC-0100,2024-05-25T23:53:31,2024-05-26T14:22:08.817110,p3,performance,resolved,2.8
TKT-00901,ACC-0100,2024-06-18T22:47:26,2024-06-22T01:39:41.790674,p3,performance,resolved,4.4
TKT-00902,ACC-0100,2024-06-27T15:33:03,2024-07-02T09:03:38.453232,p4,feature_request,resolved,3.7
TKT-00903,ACC-0101,2023-06-27T17:49:12,2023-07-01T05:48:08.455557,p4,how_to,resolved,3.9
TKT-00904,ACC-0101,2023-11-10T21:38:40,2023-11-14T07:33:45.375024,p4,how_to,resolved,4.9
TKT-00905,ACC-0101,2023-10-12T06:24:04,2023-10-14T16:09:28.929176,p4,bug,resolved,3.5
TKT-00906,ACC-0101,2024-09-04T20:59:25,2024-09-05T13:07:48.992286,p2,bug,resolved,4.6
TKT-00907,ACC-0101,2024-11-14T13:47:31,2024-11-16T11:54:15.541765,p4,how_to,resolved,3.5
TKT-00908,ACC-0101,2024-04-29T07:09:42,2024-04-30T13:17:09.205371,p3,how_to,resolved,4.8
TKT-00909,ACC-0101,2023-08-16T01:09:58,2023-08-30T06:25:36.217633,p4,feature_request,resolved,3.3
TKT-00910,ACC-0101,2023-10-11T04:44:06,2023-10-15T05:24:15.072922,p4,bug,resolved,3.0
TKT-00911,ACC-0101,2025-01-18T12:39:51,,p4,how_to,open,
TKT-00912,ACC-0101,2024-10-26T19:10:54,2024-10-30T22:54:52.168873,p4,billing,resolved,3.8
TKT-00913,ACC-0101,2023-07-16T19:29:23,,p4,billing,escalated,
TKT-00914,ACC-0101,2023-09-02T06:29:13,2023-09-13T10:21:32.484260,p4,how_to,resolved,2.7
TKT-00915,ACC-0101,2025-01-22T12:31:52,2025-01-27T20:08:19.341952,p3,onboarding,resolved,4.0
TKT-00916,ACC-0102,2024-10-28T00:54:50,2024-11-11T21:40:11.908129,p4,feature_request,resolved,2.9
TKT-00917,ACC-0102,2024-02-26T02:22:03,2024-02-27T04:14:17.098727,p3,feature_request,resolved,3.0
TKT-00918,ACC-0102,2024-06-30T04:46:19,2024-07-03T04:31:19.651940,p4,performance,resolved,2.8
TKT-00919,ACC-0102,2024-08-03T02:14:41,2024-08-08T20:23:13.462914,p3,how_to,resolved,4.1
TKT-00920,ACC-0102,2024-08-29T08:34:13,,p3,billing,escalated,
TKT-00921,ACC-0102,2024-06-02T18:45:42,2024-06-03T04:09:39.414975,p2,feature_request,resolved,4.5
TKT-00922,ACC-0102,2024-01-12T06:19:17,2024-01-15T18:31:47.535312,p4,feature_request,resolved,3.3
TKT-00923,ACC-0102,2024-06-25T10:17:22,2024-06-26T06:31:38.404198,p3,onboarding,resolved,3.0
TKT-00924,ACC-0103,2024-04-03T01:20:29,2024-04-06T11:53:22.277333,p3,performance,resolved,4.7
TKT-00925,ACC-0103,2024-04-12T22:56:07,2024-04-13T02:26:31.163953,p1,feature_request,resolved,4.4
TKT-00926,ACC-0103,2024-10-18T20:42:38,2024-10-19T11:14:52.791375,p2,how_to,resolved,3.5
TKT-00927,ACC-0103,2024-11-10T02:25:00,2024-11-11T15:30:08.273537,p3,how_to,resolved,2.7
TKT-00928,ACC-0103,2023-10-09T23:42:50,2023-10-10T07:15:04.928591,p2,performance,resolved,4.1
TKT-00929,ACC-0103,2023-09-14T20:41:58,2023-09-16T05:06:45.943042,p3,billing,resolved,4.3
TKT-00930,ACC-0103,2023-12-03T20:13:10,2023-12-08T13:05:28.663317,p4,bug,resolved,4.5
TKT-00931,ACC-0103,2023-12-05T06:19:59,2023-12-09T12:50:07.552357,p4,bug,resolved,4.2
TKT-00932,ACC-0103,2024-11-26T21:20:18,,p4,onboarding,escalated,
TKT-00933,ACC-0103,2023-09-12T15:38:24,2023-09-15T08:49:33.146161,p4,feature_request,resolved,3.1
TKT-00934,ACC-0104,2024-11-01T20:11:50,2024-11-01T21:50:42.813095,p1,performance,resolved,3.9
TKT-00935,ACC-0105,2024-02-18T08:21:52,2024-02-20T05:28:34.759227,p4,how_to,resolved,2.5
TKT-00936,ACC-0105,2024-06-30T04:13:28,2024-06-30T11:05:39.347534,p2,bug,resolved,4.3
TKT-00937,ACC-0105,2024-12-17T03:25:53,2024-12-18T15:35:58.178762,p3,performance,resolved,4.0
TKT-00938,ACC-0105,2024-06-15T08:12:29,2024-06-15T12:05:31.674806,p2,bug,resolved,3.3
TKT-00939,ACC-0105,2024-08-02T05:23:25,2024-08-06T01:57:13.581432,p4,bug,resolved,3.4
TKT-00940,ACC-0105,2024-11-04T12:43:01,2024-11-08T01:18:15.354552,p4,feature_request,resolved,4.2
TKT-00941,ACC-0106,2024-01-08T08:18:03,2024-01-08T21:25:20.906342,p3,onboarding,resolved,4.2
TKT-00942,ACC-0106,2023-12-17T16:56:40,2023-12-18T21:32:19.754498,p3,performance,resolved,4.2
TKT-00943,ACC-0106,2023-08-30T04:11:56,,p4,how_to,escalated,
TKT-00944,ACC-0106,2023-07-16T10:29:48,2023-07-19T12:41:44.163205,p4,feature_request,resolved,4.8
TKT-00945,ACC-0106,2024-09-07T09:09:36,2024-09-08T21:59:31.216757,p4,feature_request,resolved,4.6
TKT-00946,ACC-0106,2024-03-02T22:49:38,2024-03-03T09:25:36.665965,p2,how_to,resolved,3.7
TKT-00947,ACC-0106,2023-04-28T09:42:43,2023-04-28T17:22:24.481619,p2,how_to,resolved,2.8
TKT-00948,ACC-0106,2023-10-25T02:29:18,2023-10-26T03:40:15.222446,p3,bug,resolved,2.7
TKT-00949,ACC-0106,2023-12-29T22:10:15,2024-01-02T04:48:18.112548,p4,how_to,resolved,4.4
TKT-00950,ACC-0106,2023-04-26T03:08:06,2023-04-26T15:06:49.106317,p3,bug,resolved,4.1
TKT-00951,ACC-0106,2023-09-07T00:05:48,2023-09-11T02:17:56.804454,p4,how_to,resolved,3.1
TKT-00952,ACC-0106,2024-07-09T18:53:52,2024-07-10T05:23:08.726981,p1,feature_request,resolved,5.0
TKT-00953,ACC-0106,2024-07-09T23:54:01,2024-07-10T12:28:48.836901,p3,onboarding,resolved,4.5
TKT-00954,ACC-0106,2024-05-04T16:49:25,2024-05-06T08:42:59.578130,p3,how_to,resolved,2.8
TKT-00955,ACC-0106,2024-02-11T23:29:31,2024-02-14T10:48:45.538057,p4,billing,resolved,3.4
TKT-00956,ACC-0106,2024-03-14T06:45:49,2024-03-16T05:08:53.107529,p4,bug,resolved,4.0
TKT-00957,ACC-0106,2024-07-01T04:15:08,,p2,onboarding,escalated,
TKT-00958,ACC-0106,2023-09-26T13:21:15,2023-09-26T16:54:27.981222,p2,feature_request,resolved,3.6
TKT-00959,ACC-0106,2023-03-06T06:38:27,2023-03-09T20:21:28.274497,p3,onboarding,resolved,3.0
TKT-00960,ACC-0106,2023-07-20T06:45:41,2023-07-22T00:21:18.457932,p3,how_to,resolved,3.2
TKT-00961,ACC-0106,2023-12-03T00:14:37,2023-12-03T12:59:42.678420,p3,bug,resolved,4.6
TKT-00962,ACC-0106,2024-05-09T12:13:37,2024-05-10T10:37:56.442508,p3,bug,resolved,3.0
TKT-00963,ACC-0106,2023-03-13T13:12:35,2023-03-17T21:39:49.721405,p4,how_to,resolved,4.5
TKT-00964,ACC-0107,2024-07-21T23:38:55,2024-07-25T16:36:38.004977,p4,onboarding,resolved,3.7
TKT-00965,ACC-0107,2024-10-06T09:21:41,2024-10-11T00:13:34.469137,p4,feature_request,resolved,3.9
TKT-00966,ACC-0107,2024-11-13T01:25:55,2024-11-16T11:55:42.280741,p4,bug,resolved,3.5
TKT-00967,ACC-0108,2023-09-11T01:41:12,2023-09-11T02:39:35.030518,p1,billing,resolved,4.8
TKT-00968,ACC-0108,2024-11-16T00:25:55,2024-11-17T01:22:41.291104,p4,billing,resolved,4.1
TKT-00969,ACC-0109,2023-05-21T14:14:31,2023-05-22T00:49:47.797539,p3,how_to,resolved,2.9
TKT-00970,ACC-0109,2024-09-19T12:59:29,2024-09-23T07:51:07.886855,p4,bug,resolved,4.7
TKT-00971,ACC-0109,2023-08-21T11:13:43,,p3,feature_request,open,
TKT-00972,ACC-0109,2023-09-16T19:41:08,2023-09-18T05:23:23.695057,p3,onboarding,resolved,3.5
TKT-00973,ACC-0109,2023-10-16T20:38:38,2023-10-21T09:56:33.869356,p4,billing,resolved,3.4
TKT-00974,ACC-0109,2023-05-08T04:40:13,2023-05-09T10:13:29.128391,p3,how_to,resolved,2.6
TKT-00975,ACC-0109,2023-02-10T00:05:45,2023-02-10T01:29:34.221326,p1,how_to,resolved,4.5
TKT-00976,ACC-0109,2024-02-25T07:56:04,2024-02-26T20:19:48.780750,p4,bug,resolved,3.9
TKT-00977,ACC-0109,2024-09-06T05:21:09,2024-09-06T18:31:27.809261,p3,onboarding,resolved,4.1
TKT-00978,ACC-0109,2024-01-04T11:59:28,2024-01-06T09:02:35.990130,p3,feature_request,resolved,2.9
TKT-00979,ACC-0109,2023-06-20T11:11:18,2023-06-21T22:39:46.948634,p3,how_to,resolved,2.6
TKT-00980,ACC-0110,2024-08-06T04:05:52,2024-08-10T09:37:06.075244,p4,performance,resolved,2.9
TKT-00981,ACC-0111,2024-09-21T07:34:49,2024-09-24T18:43:44.837114,p4,feature_request,resolved,2.7
TKT-00982,ACC-0111,2025-01-17T16:03:16,2025-01-21T04:28:50.676397,p4,billing,resolved,3.3
TKT-00983,ACC-0111,2024-05-27T17:34:28,2024-05-27T20:59:33.127205,p2,bug,resolved,1.5
TKT-00984,ACC-0111,2024-12-23T13:33:57,2024-12-27T02:51:08.188141,p4,bug,resolved,2.3
TKT-00985,ACC-0111,2024-09-01T02:09:16,2024-09-01T15:26:25.694521,p3,bug,resolved,3.1
TKT-00986,ACC-0111,2024-01-25T23:35:04,2024-01-27T08:42:24.414242,p3,bug,resolved,1.8
