invoice_id,account_id,invoice_date,amount,currency,status,line_items
INV-001076,ACC-0099,2023-12-02,149,USD,paid,novacrm_platform
INV-001077,ACC-0099,2024-01-03,149,USD,paid,novacrm_platform
INV-001078,ACC-0099,2024-02-04,149,USD,paid,novacrm_platform
INV-001079,ACC-0099,2024-03-02,149,USD,paid,novacrm_platform
INV-001080,ACC-0099,2024-04-03,149,USD,paid,novacrm_platform
INV-001081,ACC-0099,2024-05-04,149,USD,overdue,novacrm_platform
INV-001082,ACC-0099,2024-06-02,149,USD,paid,novacrm_platform
INV-001083,ACC-0099,2024-07-03,149,USD,paid,novacrm_platform
INV-001084,ACC-0099,2024-08-03,149,USD,paid,novacrm_platform
INV-001085,ACC-0099,2024-09-02,149,USD,paid,novacrm_platform
INV-001086,ACC-0099,2024-10-03,149,USD,paid,novacrm_platform
INV-001087,ACC-0099,2024-11-02,149,USD,paid,novacrm_platform
INV-001088,ACC-0099,2024-12-02,149,USD,overdue,novacrm_platform
INV-001089,ACC-0099,2025-01-03,149,USD,paid,novacrm_platform
INV-001090,ACC-0100,2023-10-03,49,USD,paid,novacrm_platform
INV-001091,ACC-0100,2023-11-04,49,USD,paid,novacrm_platform
INV-001092,ACC-0100,2023-12-03,49,USD,paid,novacrm_platform
INV-001093,ACC-0100,2024-01-04,49,USD,paid,novacrm_platform
INV-001094,ACC-0100,2024-02-01,49,USD,paid,novacrm_platform
INV-001095,ACC-0100,2024-03-02,128,USD,paid,novacrm_platform|advanced_analytics
INV-001096,ACC-0100,2024-04-01,128,USD,paid,novacrm_platform|advanced_analytics
INV-001097,ACC-0100,2024-05-02,128,USD,paid,novacrm_platform|advanced_analytics
INV-001098,ACC-0100,2024-06-03,128,USD,overdue,novacrm_platform|advanced_analytics
INV-001099,ACC-0100,2024-07-01,128,USD,paid,novacrm_platform|advanced_analytics
INV-001100,ACC-0100,2024-08-03,128,USD,paid,novacrm_platform|advanced_analytics
INV-001101,ACC-0100,2024-09-01,128,USD,paid,novacrm_platform|advanced_analytics
INV-001102,ACC-0100,2024-10-04,128,USD,paid,novacrm_platform|advanced_analytics
INV-001103,ACC-0100,2024-11-02,128,USD,paid,novacrm_platform|advanced_analytics
INV-001104,ACC-0100,2024-12-04,128,USD,paid,novacrm_platform|advanced_analytics
INV-001105,ACC-0100,2025-01-03,128,USD,paid,novacrm_platform|advanced_analytics
INV-001106,ACC-0101,2023-07-01,149,USD,paid,novacrm_platform
INV-001107,ACC-0101,2023-08-04,149,USD,overdue,novacrm_platform
INV-001108,ACC-0101,2023-09-03,149,USD,paid,novacrm_platform
INV-001109,ACC-0101,2023-10-01,149,USD,overdue,novacrm_platform
INV-001110,ACC-0101,2023-11-03,149,USD,paid,novacrm_platform
INV-001111,ACC-0101,2023-12-04,149,USD,paid,novacrm_platform
INV-001112,ACC-0101,2024-01-03,149,USD,paid,novacrm_platform
INV-001113,ACC-0101,2024-02-02,149,USD,paid,novacrm_platform
INV-001114,ACC-0101,2024-03-02,149,USD,paid,novacrm_platform
INV-001115,ACC-0101,2024-04-02,149,USD,paid,novacrm_platform
INV-001116,ACC-0101,2024-05-01,149,USD,overdue,novacrm_platform
INV-001117,ACC-0101,2024-06-02,149,USD,paid,novacrm_platform
INV-001118,ACC-0101,2024-07-01,149,USD,paid,novacrm_platform
INV-001119,ACC-0101,2024-08-04,149,USD,paid,novacrm_platform
INV-001120,ACC-0101,2024-09-03,149,USD,paid,novacrm_platform
INV-001121,ACC-0101,2024-10-03,149,USD,paid,novacrm_platform
INV-001122,ACC-0101,2024-11-04,149,USD,paid,novacrm_platform
INV-001123,ACC-0101,2024-12-02,149,USD,paid,novacrm_platform
INV-001124,ACC-0101,2025-01-03,149,USD,paid,novacrm_platform
INV-001125,ACC-0102,2023-10-03,149,USD,paid,novacrm_platform
INV-001126,ACC-0102,2023-11-03,149,USD,paid,novacrm_platform
INV-001127,ACC-0102,2023-12-03,149,USD,paid,novacrm_platform
INV-001128,ACC-0102,2024-01-02,149,USD,paid,novacrm_platform
INV-001129,ACC-0102,2024-02-02,149,USD,paid,novacrm_platform
INV-001130,ACC-0102,2024-03-04,178,USD,paid,novacrm_platform|api_access
INV-001131,ACC-0102,2024-04-02,178,USD,paid,novacrm_platform|api_access
INV-001132,ACC-0102,2024-05-03,178,USD,paid,novacrm_platform|api_access
INV-001133,ACC-0102,2024-06-03,178,USD,paid,novacrm_platform|api_access
INV-001134,ACC-0102,2024-07-04,178,USD,paid,novacrm_platform|api_access
INV-001135,ACC-0102,2024-08-01,178,USD,overdue,novacrm_platform|api_access
INV-001136,ACC-0102,2024-09-03,178,USD,paid,novacrm_platform|api_access
INV-001137,ACC-0102,2024-10-02,178,USD,paid,novacrm_platform|api_access
INV-001138,ACC-0102,2024-11-03,178,USD,overdue,novacrm_platform|api_access
INV-001139,ACC-0102,2024-12-01,178,USD,paid,novacrm_platform|api_access
INV-001140,ACC-0102,2025-01-03,178,USD,paid,novacrm_platform|api_access
INV-001141,ACC-0103,2023-09-03,149,USD,paid,novacrm_platform
INV-001142,ACC-0103,2023-10-04,149,USD,paid,novacrm_platform
INV-001143,ACC-0103,2023-11-03,149,USD,paid,novacrm_platform
INV-001144,ACC-0103,2023-12-02,149,USD,paid,novacrm_platform
INV-001145,ACC-0103,2024-01-01,149,USD,paid,novacrm_platform
INV-001146,ACC-0103,2024-02-02,149,USD,overdue,novacrm_platform
INV-001147,ACC-0103,2024-03-01,149,USD,overdue,novacrm_platform
INV-001148,ACC-0103,2024-04-02,149,USD,paid,novacrm_platform
INV-001149,ACC-0103,2024-05-02,149,USD,paid,novacrm_platform
INV-001150,ACC-0103,2024-06-04,149,USD,paid,novacrm_platform
INV-001151,ACC-0103,2024-07-02,149,USD,paid,novacrm_platform
INV-001152,ACC-0103,2024-08-04,149,USD,paid,novacrm_platform
INV-001153,ACC-0103,2024-09-01,149,USD,paid,novacrm_platform
INV-001154,ACC-0103,2024-10-02,149,USD,paid,novacrm_platform
INV-001155,ACC-0103,2024-11-03,149,USD,paid,novacrm_platform
INV-001156,ACC-0103,2024-12-01,149,USD,paid,novacrm_platform
INV-001157,ACC-0103,2025-01-03,149,USD,paid,novacrm_platform
INV-001158,ACC-0104,2024-11-02,49,USD,paid,novacrm_platform
INV-001159,ACC-0104,2024-12-04,78,USD,paid,novacrm_platform|api_access
INV-001160,ACC-0104,2025-01-04,216,USD,paid,novacrm_platform|api_access|advanced_analytics|priority_support
INV-001161,ACC-0105,2023-08-01,499,USD,paid,novacrm_platform
INV-001162,ACC-0105,2023-09-01,499,USD,paid,novacrm_platform
INV-001163,ACC-0105,2023-10-01,499,USD,paid,novacrm_platform
INV-001164,ACC-0105,2023-11-01,499,USD,paid,novacrm_platform
INV-001165,ACC-0105,2023-12-01,499,USD,paid,novacrm_platform
INV-001166,ACC-0105,2024-01-01,499,USD,paid,novacrm_platform
INV-001167,ACC-0105,2024-02-03,558,USD,paid,novacrm_platform|priority_support
INV-001168,ACC-0105,2024-03-03,558,USD,paid,novacrm_platform|priority_support
INV-001169,ACC-0105,2024-04-04,558,USD,paid,novacrm_platform|priority_support
INV-001170,ACC-0105,2024-05-01,558,USD,paid,novacrm_platform|priority_support
INV-001171,ACC-0105,2024-06-02,558,USD,paid,novacrm_platform|priority_support
INV-001172,ACC-0105,2024-07-04,558,USD,paid,novacrm_platform|priority_support
INV-001173,ACC-0105,2024-08-03,558,USD,paid,novacrm_platform|priority_support
INV-001174,ACC-0105,2024-09-02,558,USD,overdue,novacrm_platform|priority_support
INV-001175,ACC-0105,2024-10-03,558,USD,paid,novacrm_platform|priority_support
INV-001176,ACC-0105,2024-11-01,558,USD,overdue,novacrm_platform|priority_support
INV-001177,ACC-0105,2024-12-02,558,USD,paid,novacrm_platform|priority_support
INV-001178,ACC-0105,2025-01-01,558,USD,paid,novacrm_platform|priority_support
INV-001179,ACC-0106,2023-02-04,499,USD,paid,novacrm_platform
INV-001180,ACC-0106,2023-03-01,499,USD,paid,novacrm_platform
INV-001181,ACC-0106,2023-04-03,499,USD,paid,novacrm_platform
INV-001182,ACC-0106,2023-05-02,499,USD,paid,novacrm_platform
INV-001183,ACC-0106,2023-06-02,499,USD,paid,novacrm_platform
INV-001184,ACC-0106,2023-07-03,499,USD,paid,novacrm_platform
INV-001185,ACC-0106,2023-08-02,499,USD,paid,novacrm_platform
INV-001186,ACC-0106,2023-09-01,499,USD,paid,novacrm_platform
INV-001187,ACC-0106,2023-10-04,499,USD,paid,novacrm_platform
INV-001188,ACC-0106,2023-11-01,499,USD,paid,novacrm_platform
INV-001189,ACC-0106,2023-12-01,499,USD,paid,novacrm_platform
INV-001190,ACC-0106,2024-01-02,499,USD,paid,novacrm_platform
INV-001191,ACC-0106,2024-02-04,499,USD,paid,novacrm_platform
INV-001192,ACC-0106,2024-03-03,499,USD,overdue,novacrm_platform
INV-001193,ACC-0106,2024-04-02,499,USD,paid,novacrm_platform
INV-001194,ACC-0106,2024-05-01,499,USD,paid,novacrm_platform
INV-001195,ACC-0106,2024-06-03,499,USD,paid,novacrm_platform
INV-001196,ACC-0106,2024-07-03,499,USD,paid,novacrm_platform
INV-001197,ACC-0106,2024-08-03,499,USD,paid,novacrm_platform
INV-001198,ACC-0106,2024-09-02,499,USD,paid,novacrm_platform
INV-001199,ACC-0106,2024-10-03,499,USD,paid,novacrm_platform
INV-001200,ACC-0106,2024-11-04,499,USD,paid,novacrm_platform
INV-001201,ACC-0106,2024-12-03,499,USD,paid,novacrm_platform
INV-001202,ACC-0106,2025-01-02,499,USD,paid,novacrm_platform
INV-001203,ACC-0107,2024-08-04,49,USD,paid,novacrm_platform
INV-001204,ACC-0107,2024-09-03,49,USD,paid,novacrm_platform
INV-001205,ACC-0107,2024-10-03,49,USD,paid,novacrm_platform
INV-001206,ACC-0107,2024-11-04,49,USD,paid,novacrm_platform
INV-001207,ACC-0107,2024-12-03,49,USD,paid,novacrm_platform
INV-001208,ACC-0107,2025-01-01,49,USD,paid,novacrm_platform
INV-001209,ACC-0108,2023-04-01,49,USD,paid,novacrm_platform
INV-001210,ACC-0108,2023-05-02,49,USD,paid,novacrm_platform
INV-001211,ACC-0108,2023-06-02,108,USD,paid,novacrm_platform|priority_support
INV-001212,ACC-0108,2023-07-01,108,USD,paid,novacrm_platform|priority_support
INV-001213,ACC-0108,2023-08-01,108,USD,paid,novacrm_platform|priority_support
INV-001214,ACC-0108,2023-09-01,108,USD,paid,novacrm_platform|priority_support
INV-001215,ACC-0108,2023-10-04,108,USD,paid,novacrm_platform|priority_support
INV-001216,ACC-0108,2023-11-02,108,USD,paid,novacrm_platform|priority_support
INV-001217,ACC-0108,2023-12-03,108,USD,paid,novacrm_platform|priority_support
INV-001218,ACC-0108,2024-01-04,108,USD,paid,novacrm_platform|priority_support
INV-001219,ACC-0108,2024-02-02,108,USD,paid,novacrm_platform|priority_support
INV-001220,ACC-0108,2024-03-02,108,USD,paid,novacrm_platform|priority_support
INV-001221,ACC-0108,2024-04-03,108,USD,paid,novacrm_platform|priority_support
INV-001222,ACC-0108,2024-05-01,108,USD,paid,novacrm_platform|priority_support
INV-001223,ACC-0108,2024-06-01,108,USD,paid,novacrm_platform|priority_support
INV-001224,ACC-0108,2024-07-02,108,USD,paid,novacrm_platform|priority_support
INV-001225,ACC-0108,2024-08-02,108,USD,paid,novacrm_platform|priority_support
INV-001226,ACC-0108,2024-09-02,108,USD,paid,novacrm_platform|priority_support
INV-001227,ACC-0108,2024-10-02,108,USD,paid,novacrm_platform|priority_support
INV-001228,ACC-0108,2024-11-04,108,USD,paid,novacrm_platform|priority_support
INV-001229,ACC-0108,2024-12-01,108,USD,overdue,novacrm_platform|priority_support
INV-001230,ACC-0108,2025-01-04,108,USD,paid,novacrm_platform|priority_support
INV-001231,ACC-0109,2023-03-03,49,USD,paid,novacrm_platform
INV-001232,ACC-0109,2023-04-01,49,USD,paid,novacrm_platform
INV-001233,ACC-0109,2023-05-03,49,USD,paid,novacrm_platform
INV-001234,ACC-0109,2023-06-04,49,USD,paid,novacrm_platform
INV-001235,ACC-0109,2023-07-01,49,USD,paid,novacrm_platform
INV-001236,ACC-0109,2023-08-03,49,USD,overdue,novacrm_platform
INV-001237,ACC-0109,2023-09-03,49,USD,paid,novacrm_platform
INV-001238,ACC-0109,2023-10-03,49,USD,paid,novacrm_platform
INV-001239,ACC-0109,2023-11-02,49,USD,paid,novacrm_platform
INV-001240,ACC-0109,2023-12-04,49,USD,paid,novacrm_platform
INV-001241,ACC-0109,2024-01-01,49,USD,paid,novacrm_platform
INV-001242,ACC-0109,2024-02-04,49,USD,paid,novacrm_platform
INV-001243,ACC-0109,2024-03-02,49,USD,overdue,novacrm_platform
INV-001244,ACC-0109,2024-04-03,49,USD,paid,novacrm_platform
INV-001245,ACC-0109,2024-05-03,49,USD,paid,novacrm_platform
INV-001246,ACC-0109,2024-06-04,49,USD,paid,novacrm_platform
INV-001247,ACC-0109,2024-07-01,49,USD,paid,novacrm_platform
INV-001248,ACC-0109,2024-08-02,49,USD,paid,novacrm_platform
INV-001249,ACC-0109,2024-09-02,49,USD,paid,novacrm_platform
INV-001250,ACC-0109,2024-10-03,49,USD,paid,novacrm_platform
INV-001251,ACC-0109,2024-11-02,49,USD,paid,novacrm_platform
INV-001252,ACC-0109,2024-12-01,49,USD,paid,novacrm_platform
INV-001253,ACC-0109,2025-01-04,49,USD,paid,novacrm_platform
INV-001254,ACC-0110,2024-07-01,49,USD,paid,novacrm_platform
INV-001255,ACC-0110,2024-08-04,49,USD,paid,novacrm_platform
INV-001256,ACC-0110,2024-09-02,49,USD,paid,novacrm_platform
INV-001257,ACC-0110,2024-10-04,108,USD,paid,novacrm_platform|priority_support
INV-001258,ACC-0110,2024-11-01,137,USD,paid,novacrm_platform|api_access|priority_support
INV-001259,ACC-0110,2024-12-02,137,USD,paid,novacrm_platform|api_access|priority_support
INV-001260,ACC-0110,2025-01-01,137,USD,paid,novacrm_platform|api_access|priority_support
INV-001261,ACC-0111,2023-12-02,49,USD,paid,novacrm_platform
INV-001262,ACC-0111,2024-01-03,49,USD,paid,novacrm_platform
INV-001263,ACC-0111,2024-02-04,49,USD,overdue,novacrm_platform
INV-001264,ACC-0111,2024-03-01,49,USD,paid,novacrm_platform
INV-001265,ACC-0112,2024-05-03,149,USD,paid,novacrm_platform
INV-001266,ACC-0112,2024-06-02,149,USD,overdue,novacrm_platform
INV-001267,ACC-0112,2024-07-04,149,USD,paid,novacrm_platform
INV-001268,ACC-0112,2024-08-02,149,USD,paid,novacrm_platform
INV-001269,ACC-0112,2024-09-04,149,USD,paid,novacrm_platform
INV-001270,ACC-0112,2024-10-02,149,USD,paid,novacrm_platform
INV-001271,ACC-0112,2024-11-03,149,USD,paid,novacrm_platform
INV-001272,ACC-0112,2024-12-03,149,USD,paid,novacrm_platform
INV-001273,ACC-0112,2025-01-01,149,USD,overdue,novacrm_platform
INV-001274,ACC-0113,2024-12-04,149,USD,paid,novacrm_platform
INV-001275,ACC-0113,2025-01-01,149,USD,paid,novacrm_platform
INV-001276,ACC-0114,2023-10-04,499,USD,paid,novacrm_platform
INV-001277,ACC-0114,2023-11-01,499,USD,paid,novacrm_platform
INV-001278,ACC-0114,2023-12-01,499,USD,paid,novacrm_platform
INV-001279,ACC-0114,2024-01-01,499,USD,paid,novacrm_platform
INV-001280,ACC-0114,2024-02-02,528,USD,paid,novacrm_platform|api_access
INV-001281,ACC-0114,2024-03-01,528,USD,paid,novacrm_platform|api_access
INV-001282,ACC-0114,2024-04-04,528,USD,paid,novacrm_platform|api_access
INV-001283,ACC-0114,2024-05-03,528,USD,paid,novacrm_platform|api_access
INV-001284,ACC-0114,2024-06-04,528,USD,paid,novacrm_platform|api_access
INV-001285,ACC-0114,2024-07-04,528,USD,paid,novacrm_platform|api_access
INV-001286,ACC-0114,2024-08-04,528,USD,paid,novacrm_platform|api_access
INV-001287,ACC-0114,2024-09-01,528,USD,paid,novacrm_platform|api_access
INV-001288,ACC-0114,2024-10-03,528,USD,paid,novacrm_platform|api_access
INV-001289,ACC-0114,2024-11-02,528,USD,paid,novacrm_platform|api_access
INV-001290,ACC-0114,2024-12-01,528,USD,paid,novacrm_platform|api_access
INV-001291,ACC-0114,2025-01-04,528,USD,paid,novacrm_platform|api_access
INV-001292,ACC-0115,2023-06-01,149,USD,paid,novacrm_platform
INV-001293,ACC-0115,2023-07-01,149,USD,paid,novacrm_platform
INV-001294,ACC-0115,2023-08-01,149,USD,paid,novacrm_platform
INV-001295,ACC-0115,2023-09-04,149,USD,paid,novacrm_platform
INV-001296,ACC-0115,2023-10-03,149,USD,paid,novacrm_platform
INV-001297,ACC-0115,2023-11-01,149,USD,paid,novacrm_platform
INV-001298,ACC-0115,2023-12-03,149,USD,paid,novacrm_platform
INV-001299,ACC-0115,2024-01-04,149,USD,paid,novacrm_platform
INV-001300,ACC-0115,2024-02-03,149,USD,paid,novacrm_platform
INV-001301,ACC-0115,2024-03-04,149,USD,overdue,novacrm_platform
INV-001302,ACC-0115,2024-04-04,149,USD,paid,novacrm_platform
INV-001303,ACC-0115,2024-05-04,149,USD,paid,novacrm_platform
INV-001304,ACC-0115,2024-06-04,149,USD,paid,novacrm_platform
INV-001305,ACC-0115,2024-07-03,149,USD,paid,novacrm_platform
INV-001306,ACC-0115,2024-08-04,149,USD,paid,novacrm_platform
INV-001307,ACC-0115,2024-09-01,149,USD,paid,novacrm_platform
INV-001308,ACC-0115,2024-10-04,149,USD,paid,novacrm_platform
INV-001309,ACC-0115,2024-11-02,149,USD,paid,novacrm_platform
INV-001310,ACC-0115,2024-12-04,149,USD,paid,novacrm_platform
INV-001311,ACC-0115,2025-01-01,149,USD,paid,novacrm_platform
INV-001312,ACC-0116,2024-09-01,49,USD,paid,novacrm_platform
INV-001313,ACC-0116,2024-10-02,49,USD,paid,novacrm_platform
INV-001314,ACC-0116,2024-11-04,49,USD,paid,novacrm_platform
INV-001315,ACC-0116,2024-12-03,49,USD,paid,novacrm_platform
INV-001316,ACC-0116,2025-01-01,78,USD,paid,novacrm_platform|api_access
INV-001317,ACC-0117,2023-12-04,49,USD,paid,novacrm_platform
INV-001318,ACC-0117,2024-01-04,49,USD,overdue,novacrm_platform
INV-001319,ACC-0117,2024-02-03,49,USD,paid,novacrm_platform
INV-001320,ACC-0117,2024-03-01,49,USD,paid,novacrm_platform
INV-001321,ACC-0117,2024-04-02,49,USD,overdue,novacrm_platform
INV-001322,ACC-0117,2024-05-04,49,USD,paid,novacrm_platform
INV-001323,ACC-0117,2024-06-03,49,USD,paid,novacrm_platform
INV-001324,ACC-0118,2024-10-02,499,USD,paid,novacrm_platform
INV-001325,ACC-0118,2024-11-01,499,USD,paid,novacrm_platform
INV-001326,ACC-0118,2024-12-01,499,USD,paid,novacrm_platform
INV-001327,ACC-0118,2025-01-01,499,USD,overdue,novacrm_platform
INV-001328,ACC-0119,2024-07-04,49,USD,overdue,novacrm_platform
INV-001329,ACC-0119,2024-08-04,78,USD,paid,novacrm_platform|api_access
INV-001330,ACC-0119,2024-09-02,78,USD,paid,novacrm_platform|api_access
INV-001331,ACC-0119,2024-10-01,78,USD,paid,novacrm_platform|api_access
INV-001332,ACC-0119,2024-11-03,78,USD,paid,novacrm_platform|api_access
INV-001333,ACC-0119,2024-12-03,78,USD,paid,novacrm_platform|api_access
INV-001334,ACC-0119,2025-01-03,78,USD,paid,novacrm_platform|api_access
INV-001335,ACC-0120,2023-06-02,49,USD,paid,novacrm_platform
INV-001336,ACC-0120,2023-07-04,49,USD,paid,novacrm_platform
INV-001337,ACC-0120,2023-08-03,49,USD,paid,novacrm_platform
INV-001338,ACC-0120,2023-09-01,49,USD,paid,novacrm_platform
INV-001339,ACC-0120,2023-10-03,49,USD,paid,novacrm_platform
INV-001340,ACC-0120,2023-11-01,49,USD,paid,novacrm_platform
INV-001341,ACC-0120,2023-12-03,49,USD,paid,novacrm_platform
INV-001342,ACC-0120,2024-01-03,49,USD,paid,novacrm_platform
INV-001343,ACC-0120,2024-02-04,49,USD,paid,novacrm_platform
INV-001344,ACC-0120,2024-03-02,49,USD,paid,novacrm_platform
INV-001345,ACC-0120,2024-04-04,49,USD,paid,novacrm_platform
INV-001346,ACC-0120,2024-05-01,49,USD,paid,novacrm_platform
INV-001347,ACC-0120,2024-06-03,49,USD,paid,novacrm_platform
INV-001348,ACC-0120,2024-07-02,49,USD,paid,novacrm_platform
INV-001349,ACC-0120,2024-08-02,49,USD,paid,novacrm_platform
INV-001350,ACC-0120,2024-09-04,49,USD,paid,novacrm_platform
INV-001351,ACC-0120,2024-10-01,49,USD,overdue,novacrm_platform
INV-001352,ACC-0120,2024-11-03,49,USD,paid,novacrm_platform
INV-001353,ACC-0120,2024-12-01,49,USD,paid,novacrm_platform
INV-001354,ACC-0120,2025-01-03,49,USD,paid,novacrm_platform
INV-001355,ACC-0121,2023-10-02,49,USD,paid,novacrm_platform
INV-001356,ACC-0121,2023-11-03,49,USD,paid,novacrm_platform
INV-001357,ACC-0121,2023-12-03,78,USD,paid,novacrm_platform|api_access
INV-001358,ACC-0121,2024-01-02,78,USD,paid,novacrm_platform|api_access
INV-001359,ACC-0121,2024-02-02,78,USD,paid,novacrm_platform|api_access
INV-001360,ACC-0121,2024-03-02,78,USD,paid,novacrm_platform|api_access
INV-001361,ACC-0121,2024-04-02,78,USD,paid,novacrm_platform|api_access
INV-001362,ACC-0121,2024-05-02,78,USD,paid,novacrm_platform|api_access
INV-001363,ACC-0121,2024-06-03,78,USD,paid,novacrm_platform|api_access
INV-001364,ACC-0121,2024-07-01,78,USD,paid,novacrm_platform|api_access
INV-001365,ACC-0121,2024-08-01,78,USD,paid,novacrm_platform|api_access
INV-001366,ACC-0121,2024-09-04,78,USD,paid,novacrm_platform|api_access
INV-001367,ACC-0121,2024-10-01,78,USD,paid,novacrm_platform|api_access
INV-001368,ACC-0121,2024-11-03,78,USD,paid,novacrm_platform|api_access
INV-001369,ACC-0121,2024-12-04,78,USD,paid,novacrm_platform|api_access
INV-001370,ACC-0121,2025-01-03,78,USD,paid,novacrm_platform|api_access
INV-001371,ACC-0122,2024-07-03,49,USD,paid,novacrm_platform
INV-001372,ACC-0122,2024-08-02,128,USD,paid,novacrm_platform|advanced_analytics
INV-001373,ACC-0122,2024-09-04,128,USD,paid,novacrm_platform|advanced_analytics
INV-001374,ACC-0122,2024-10-01,128,USD,paid,novacrm_platform|advanced_analytics
INV-001375,ACC-0122,2024-11-04,128,USD,paid,novacrm_platform|advanced_analytics
INV-001376,ACC-0122,2024-12-02,128,USD,paid,novacrm_platform|advanced_analytics
INV-001377,ACC-0122,2025-01-01,128,USD,paid,novacrm_platform|advanced_analytics
INV-001378,ACC-0123,2023-02-04,49,USD,paid,novacrm_platform
INV-001379,ACC-0123,2023-03-01,49,USD,paid,novacrm_platform
INV-001380,ACC-0123,2023-04-02,49,USD,paid,novacrm_platform
INV-001381,ACC-0123,2023-05-01,49,USD,paid,novacrm_platform
INV-001382,ACC-0123,2023-06-03,49,USD,paid,novacrm_platform
INV-001383,ACC-0123,2023-07-03,108,USD,paid,novacrm_platform|priority_support
INV-001384,ACC-0123,2023-08-04,108,USD,paid,novacrm_platform|priority_support
INV-001385,ACC-0123,2023-09-03,108,USD,overdue,novacrm_platform|priority_support
INV-001386,ACC-0123,2023-10-04,108,USD,paid,novacrm_platform|priority_support
INV-001387,ACC-0123,2023-11-04,108,USD,paid,novacrm_platform|priority_support
INV-001388,ACC-0123,2023-12-03,108,USD,paid,novacrm_platform|priority_support
INV-001389,ACC-0123,2024-01-04,108,USD,paid,novacrm_platform|priority_support
INV-001390,ACC-0123,2024-02-02,108,USD,paid,novacrm_platform|priority_support
INV-001391,ACC-0123,2024-03-02,108,USD,paid,novacrm_platform|priority_support
INV-001392,ACC-0124,2024-05-03,149,USD,paid,novacrm_platform
INV-001393,ACC-0124,2024-06-04,149,USD,paid,novacrm_platform
INV-001394,ACC-0124,2024-07-02,208,USD,paid,novacrm_platform|priority_support
INV-001395,ACC-0124,2024-08-02,287,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001396,ACC-0124,2024-09-01,287,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001397,ACC-0124,2024-10-04,287,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001398,ACC-0124,2024-11-03,287,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001399,ACC-0124,2024-12-03,287,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001400,ACC-0124,2025-01-01,287,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-001401,ACC-0125,2024-04-02,49,USD,paid,novacrm_platform
INV-001402,ACC-0125,2024-05-03,49,USD,paid,novacrm_platform
INV-001403,ACC-0125,2024-06-01,49,USD,paid,novacrm_platform
INV-001404,ACC-0125,2024-07-03,49,USD,paid,novacrm_platform
INV-001405,ACC-0125,2024-08-03,49,USD,paid,novacrm_platform
INV-001406,ACC-0125,2024-09-03,49,USD,paid,novacrm_platform
INV-001407,ACC-0125,2024-10-04,49,USD,paid,novacrm_platform
INV-001408,ACC-0125,2024-11-02,49,USD,paid,novacrm_platform
INV-001409,ACC-0125,2024-12-02,49,USD,paid,novacrm_platform
INV-001410,ACC-0125,2025-01-03,49,USD,overdue,novacrm_platform
INV-001411,ACC-0126,2024-02-04,149,USD,paid,novacrm_platform
INV-001412,ACC-0126,2024-03-04,149,USD,paid,novacrm_platform
INV-001413,ACC-0126,2024-04-04,149,USD,paid,novacrm_platform
INV-001414,ACC-0126,2024-05-04,149,USD,paid,novacrm_platform
INV-001415,ACC-0126,2024-06-02,149,USD,paid,novacrm_platform
INV-001416,ACC-0126,2024-07-03,149,USD,paid,novacrm_platform
INV-001417,ACC-0126,2024-08-04,149,USD,paid,novacrm_platform
INV-001418,ACC-0126,2024-09-01,149,USD,paid,novacrm_platform
INV-001419,ACC-0126,2024-10-03,149,USD,paid,novacrm_platform
INV-001420,ACC-0126,2024-11-03,149,USD,paid,novacrm_platform
INV-001421,ACC-0126,2024-12-03,149,USD,paid,novacrm_platform
INV-001422,ACC-0126,2025-01-04,149,USD,paid,novacrm_platform
INV-001423,ACC-0127,2023-02-04,499,USD,paid,novacrm_platform
INV-001424,ACC-0127,2023-03-03,499,USD,paid,novacrm_platform
INV-001425,ACC-0127,2023-04-04,499,USD,paid,novacrm_platform
INV-001426,ACC-0127,2023-05-02,499,USD,paid,novacrm_platform
INV-001427,ACC-0127,2023-06-02,499,USD,paid,novacrm_platform
INV-001428,ACC-0127,2023-07-03,499,USD,paid,novacrm_platform
INV-001429,ACC-0127,2023-08-01,499,USD,overdue,novacrm_platform
INV-001430,ACC-0127,2023-09-04,499,USD,paid,novacrm_platform
INV-001431,ACC-0127,2023-10-01,499,USD,paid,novacrm_platform
INV-001432,ACC-0127,2023-11-04,499,USD,overdue,novacrm_platform
INV-001433,ACC-0127,2023-12-01,499,USD,paid,novacrm_platform
INV-001434,ACC-0127,2024-01-01,499,USD,paid,novacrm_platform
INV-001435,ACC-0127,2024-02-02,499,USD,paid,novacrm_platform
INV-001436,ACC-0127,2024-03-04,499,USD,paid,novacrm_platform
INV-001437,ACC-0127,2024-04-02,499,USD,paid,novacrm_platform
INV-001438,ACC-0127,2024-05-04,499,USD,paid,novacrm_platform
INV-001439,ACC-0127,2024-06-02,499,USD,paid,novacrm_platform
INV-001440,ACC-0127,2024-07-02,499,USD,paid,novacrm_platform
INV-001441,ACC-0127,2024-08-03,499,USD,paid,novacrm_platform
INV-001442,ACC-0127,2024-09-03,499,USD,paid,novacrm_platform
INV-001443,ACC-0127,2024-10-04,499,USD,paid,novacrm_platform
INV-001444,ACC-0127,2024-11-03,499,USD,overdue,novacrm_platform
